user_id,days_since_prior_order,order_number,avg_basket_size,avg_reorder_rate,preferred_dow,preferred_hour,is_dormant_rule
42837,30.0,8,13.875,0.4144144144144144,4,22,False
42838,0.0,3,2.0,0.16666666666666666,0,21,False
42839,15.0,6,30.833333333333332,0.43243243243243246,4,15,False
42840,0.0,4,3.25,0.23076923076923078,5,10,False
42841,2.0,13,5.384615384615385,0.15714285714285714,4,18,False
42842,12.0,5,8.0,0.1,0,17,False
42843,30.0,9,7.555555555555555,0.19117647058823528,3,15,False
42844,28.0,8,1.625,0.46153846153846156,0,13,False
42845,2.0,8,17.625,0.4326241134751773,1,16,False
42846,0.0,7,7.285714285714286,0.39215686274509803,4,12,False
42847,21.0,4,2.0,0.375,0,11,False
42848,3.0,19,7.2105263157894735,0.5912408759124088,1,12,False
42849,16.0,21,7.809523809523809,0.5609756097560976,6,11,False
42850,30.0,14,3.357142857142857,0.6170212765957447,1,10,False
42851,16.0,6,10.166666666666666,0.29508196721311475,0,14,False
42852,30.0,9,14.11111111111111,0.2677165354330709,6,19,False
42853,7.0,6,14.833333333333334,0.30337078651685395,6,16,False
42854,7.0,3,5.666666666666667,0.17647058823529413,1,15,False
42855,30.0,12,5.916666666666667,0.43661971830985913,5,8,False
42856,17.0,14,7.928571428571429,0.3963963963963964,0,11,False
42857,16.0,6,5.0,0.5333333333333333,0,13,False
42858,30.0,9,6.777777777777778,0.39344262295081966,6,13,False
42859,29.0,12,7.666666666666667,0.22826086956521738,2,11,False
42860,7.0,36,24.72222222222222,0.8471910112359551,1,15,False
42861,22.0,4,17.5,0.4,1,10,False
42862,0.0,4,14.75,0.15254237288135594,0,16,False
42863,30.0,7,3.857142857142857,0.25925925925925924,1,14,False
42864,6.0,11,12.545454545454545,0.5217391304347826,1,8,False
42865,12.0,40,23.625,0.6476190476190476,2,12,False
42866,6.0,8,4.625,0.1891891891891892,1,18,False
42867,30.0,7,11.428571428571429,0.425,5,9,False
42868,5.0,11,7.636363636363637,0.42857142857142855,2,15,False
42869,7.0,28,9.892857142857142,0.776173285198556,1,9,False
42870,30.0,5,8.8,0.5681818181818182,6,15,False
42871,18.0,13,12.23076923076923,0.3081761006289308,4,11,False
42872,30.0,8,12.0,0.3229166666666667,3,8,False
42873,14.0,10,14.3,0.6993006993006993,0,12,False
42874,9.0,24,1.9583333333333333,0.5957446808510638,0,13,False
42875,0.0,14,4.642857142857143,0.6923076923076923,5,10,False
42876,0.0,5,15.4,0.3116883116883117,6,18,False
42877,14.0,7,4.142857142857143,0.6206896551724138,2,9,False
42878,5.0,67,5.940298507462686,0.7286432160804021,4,13,False
42879,30.0,27,5.777777777777778,0.38461538461538464,3,11,False
42880,29.0,6,9.166666666666666,0.01818181818181818,6,10,False
42881,20.0,4,7.5,0.1,1,9,False
42882,0.0,3,5.333333333333333,0.125,0,14,False
42883,26.0,4,20.75,0.43373493975903615,2,14,False
42884,12.0,12,14.333333333333334,0.48255813953488375,6,8,False
42885,30.0,15,17.066666666666666,0.54296875,0,9,False
42886,7.0,29,7.413793103448276,0.627906976744186,1,10,False
42887,30.0,7,2.7142857142857144,0.0,3,9,False
42888,30.0,12,10.916666666666666,0.5954198473282443,1,13,False
42889,5.0,64,8.171875,0.4875717017208413,1,9,False
42890,9.0,13,16.46153846153846,0.5373831775700935,0,14,False
42891,14.0,7,10.0,0.7142857142857143,0,15,False
42892,0.0,82,10.878048780487806,0.6737668161434978,6,17,False
42893,17.0,15,1.2666666666666666,0.7894736842105263,5,18,False
42894,0.0,7,12.0,0.35714285714285715,1,17,False
42895,30.0,9,5.111111111111111,0.2391304347826087,4,17,False
42896,30.0,12,19.083333333333332,0.48034934497816595,0,10,False
42897,19.0,19,16.736842105263158,0.7075471698113207,2,16,False
42898,22.0,21,9.0,0.3968253968253968,1,15,False
42899,0.0,30,4.166666666666667,0.456,3,14,False
42900,30.0,18,5.722222222222222,0.5631067961165048,6,16,False
42901,26.0,7,1.5714285714285714,0.45454545454545453,2,12,False
42902,21.0,25,10.96,0.5036496350364964,0,15,False
42903,30.0,7,9.285714285714286,0.26153846153846155,4,20,False
42904,12.0,6,7.166666666666667,0.32558139534883723,1,16,False
42905,3.0,10,6.4,0.578125,0,12,False
42906,30.0,14,17.357142857142858,0.49794238683127573,0,15,False
42907,30.0,16,8.25,0.5227272727272727,5,11,False
42908,21.0,11,10.818181818181818,0.36134453781512604,1,14,False
42909,30.0,4,5.25,0.0,1,15,False
42910,7.0,44,13.795454545454545,0.7199341021416804,6,16,False
42911,14.0,4,4.75,0.15789473684210525,6,19,False
42912,3.0,16,10.0625,0.35403726708074534,4,13,False
42913,12.0,20,4.2,0.34523809523809523,1,18,False
42914,3.0,79,5.455696202531645,0.6496519721577726,3,9,False
42915,30.0,6,6.666666666666667,0.45,0,18,False
42916,28.0,25,15.76,0.5634517766497462,0,8,False
42917,17.0,12,9.333333333333334,0.39285714285714285,1,18,False
42918,30.0,11,2.6363636363636362,0.27586206896551724,2,17,False
42919,7.0,14,12.071428571428571,0.6094674556213018,0,12,False
42920,0.0,100,7.22,0.6274238227146814,0,10,False
42921,6.0,24,7.25,0.7471264367816092,0,11,False
42922,21.0,16,6.1875,0.6868686868686869,0,18,False
42923,30.0,8,15.25,0.5081967213114754,1,9,False
42924,9.0,7,15.714285714285714,0.44545454545454544,0,19,False
42925,8.0,27,10.074074074074074,0.6066176470588235,3,13,False
42926,17.0,33,5.757575757575758,0.6842105263157895,5,9,False
42927,30.0,4,2.0,0.25,5,9,False
42928,30.0,5,9.6,0.4375,6,13,False
42929,7.0,5,9.8,0.5306122448979592,2,19,False
42930,5.0,22,16.227272727272727,0.6246498599439776,6,23,False
42931,26.0,14,2.5714285714285716,0.3611111111111111,1,12,False
42932,19.0,30,9.466666666666667,0.323943661971831,3,18,False
42933,15.0,21,18.904761904761905,0.4659949622166247,0,12,False
42934,30.0,4,19.0,0.5263157894736842,3,9,False
42935,0.0,9,16.333333333333332,0.6258503401360545,3,17,False
42936,0.0,3,14.333333333333334,0.06976744186046512,5,9,False
42937,9.0,4,22.0,0.6818181818181818,3,22,False
42938,7.0,19,10.736842105263158,0.75,1,9,False
42939,6.0,7,14.0,0.3979591836734694,1,14,False
42940,17.0,4,10.0,0.4,5,15,False
42941,15.0,25,16.72,0.7535885167464115,0,15,False
42942,7.0,14,3.4285714285714284,0.5833333333333334,6,17,False
42943,21.0,11,20.181818181818183,0.4594594594594595,6,9,False
42944,20.0,9,10.777777777777779,0.7010309278350515,6,18,False
42945,19.0,24,23.125,0.5783783783783784,5,10,False
42946,30.0,5,3.4,0.47058823529411764,6,10,False
42947,27.0,6,12.333333333333334,0.44594594594594594,6,18,False
42948,22.0,7,10.428571428571429,0.2876712328767123,6,16,False
42949,7.0,14,6.428571428571429,0.4444444444444444,0,19,False
42950,29.0,37,15.891891891891891,0.6190476190476191,0,10,False
42951,30.0,12,9.333333333333334,0.42857142857142855,2,18,False
42952,21.0,9,1.8888888888888888,0.4117647058823529,1,9,False
42953,30.0,17,6.0,0.6666666666666666,4,13,False
42954,5.0,27,8.037037037037036,0.5806451612903226,0,11,False
42955,6.0,66,13.242424242424242,0.8020594965675057,1,11,False
42956,8.0,8,7.75,0.6451612903225806,6,12,False
42957,4.0,53,5.9245283018867925,0.8821656050955414,6,19,False
42958,21.0,22,9.590909090909092,0.5592417061611374,0,14,False
42959,7.0,25,17.04,0.5516431924882629,6,8,False
42960,15.0,21,14.857142857142858,0.6666666666666666,1,15,False
42961,24.0,7,5.428571428571429,0.10526315789473684,0,19,False
42962,5.0,37,11.243243243243244,0.7067307692307693,5,14,False
42963,30.0,4,24.5,0.20408163265306123,0,10,False
42964,30.0,9,6.222222222222222,0.625,1,14,False
42965,11.0,7,14.285714285714286,0.5,2,12,False
42966,18.0,10,15.3,0.39869281045751637,6,16,False
42967,0.0,6,8.5,0.39215686274509803,2,11,False
42968,6.0,5,7.8,0.3076923076923077,4,17,False
42969,2.0,16,8.125,0.7384615384615385,5,11,False
42970,30.0,3,5.333333333333333,0.25,5,16,False
42971,5.0,99,10.555555555555555,0.7760765550239235,1,11,False
42972,30.0,9,6.666666666666667,0.11666666666666667,1,9,False
42973,22.0,7,20.571428571428573,0.2638888888888889,1,10,False
42974,9.0,6,6.666666666666667,0.275,0,8,False
42975,8.0,99,10.212121212121213,0.9000989119683481,1,10,False
42976,16.0,14,8.214285714285714,0.5304347826086957,4,17,False
42977,0.0,3,2.6666666666666665,0.375,6,14,False
42978,30.0,4,4.0,0.1875,4,12,False
42979,0.0,8,4.125,0.45454545454545453,1,13,False
42980,10.0,65,15.215384615384615,0.704752275025278,5,15,False
42981,20.0,12,5.5,0.19696969696969696,2,16,False
42982,30.0,5,2.0,0.3,3,7,False
42983,8.0,27,24.40740740740741,0.7132018209408194,1,14,False
42984,6.0,18,11.777777777777779,0.35377358490566035,0,16,False
42985,10.0,15,9.333333333333334,0.2714285714285714,1,14,False
42986,6.0,10,2.0,0.7,6,13,False
42987,10.0,3,4.0,0.3333333333333333,0,8,False
42988,15.0,60,14.75,0.7887005649717514,1,8,False
42989,0.0,3,1.6666666666666667,0.2,5,13,False
42990,11.0,25,19.08,0.7777777777777778,1,11,False
42991,20.0,12,16.333333333333332,0.5969387755102041,5,12,False
42992,18.0,20,10.05,0.4527363184079602,0,21,False
42993,14.0,5,19.8,0.24242424242424243,1,16,False
42994,8.0,5,3.4,0.23529411764705882,2,17,False
42995,30.0,4,15.5,0.20967741935483872,3,14,False
42996,3.0,64,19.53125,0.7904,2,13,False
42997,16.0,5,5.0,0.04,4,7,False
42998,30.0,4,6.25,0.56,1,17,False
42999,17.0,10,10.2,0.3431372549019608,4,13,False
43000,10.0,12,20.0,0.36666666666666664,1,15,False
43001,6.0,26,9.692307692307692,0.7103174603174603,0,11,False
43002,30.0,10,3.9,0.41025641025641024,0,13,False
43003,12.0,7,7.714285714285714,0.3333333333333333,4,14,False
43004,28.0,10,11.8,0.4830508474576271,6,11,False
43005,30.0,5,6.8,0.20588235294117646,6,12,False
43006,0.0,16,6.4375,0.6893203883495146,0,18,False
43007,8.0,18,9.833333333333334,0.7909604519774012,1,16,False
43008,5.0,25,4.08,0.7254901960784313,5,19,False
43009,30.0,5,10.0,0.2,5,13,False
43010,8.0,14,5.214285714285714,0.2191780821917808,0,22,False
43011,12.0,5,20.4,0.3627450980392157,0,15,False
43012,7.0,24,21.875,0.7219047619047619,6,9,False
43013,5.0,48,5.9375,0.6456140350877193,1,22,False
43014,7.0,17,8.941176470588236,0.625,0,18,False
43015,8.0,26,6.576923076923077,0.52046783625731,4,8,False
43016,16.0,11,20.90909090909091,0.4782608695652174,1,14,False
43017,3.0,23,4.3478260869565215,0.6,1,13,False
43018,30.0,4,5.5,0.045454545454545456,3,17,False
43019,2.0,39,5.410256410256411,0.3175355450236967,4,17,False
43020,16.0,25,16.68,0.6858513189448441,0,13,False
43021,11.0,53,13.075471698113208,0.6984126984126984,3,14,False
43022,14.0,31,5.67741935483871,0.39204545454545453,3,8,False
43023,23.0,13,17.846153846153847,0.4224137931034483,3,13,False
43024,12.0,5,8.6,0.23255813953488372,2,13,False
43025,4.0,43,5.116279069767442,0.38181818181818183,0,10,False
43026,30.0,22,8.181818181818182,0.4666666666666667,6,17,False
43027,10.0,39,8.923076923076923,0.6695402298850575,4,16,False
43028,30.0,3,10.666666666666666,0.25,2,12,False
43029,19.0,11,7.454545454545454,0.4146341463414634,0,9,False
43030,7.0,10,15.9,0.37735849056603776,0,10,False
43031,30.0,27,2.7777777777777777,0.7066666666666667,1,9,False
43032,5.0,9,12.11111111111111,0.3853211009174312,4,17,False
43033,10.0,23,10.08695652173913,0.7241379310344828,0,12,False
43034,5.0,34,8.088235294117647,0.6363636363636364,1,9,False
43035,8.0,35,17.82857142857143,0.8237179487179487,0,17,False
43036,9.0,10,13.8,0.45652173913043476,2,16,False
43037,30.0,4,16.0,0.3125,2,18,False
43038,13.0,8,8.25,0.3333333333333333,0,21,False
43039,30.0,9,2.2222222222222223,0.5,5,17,False
43040,12.0,11,21.0,0.47186147186147187,6,9,False
43041,30.0,5,8.8,0.5454545454545454,0,15,False
43042,5.0,32,11.5,0.5733695652173914,0,18,False
43043,1.0,45,12.577777777777778,0.657243816254417,1,16,False
43044,20.0,4,4.0,0.375,5,10,False
43045,8.0,4,16.25,0.3384615384615385,5,12,False
43046,7.0,18,10.38888888888889,0.5080213903743316,5,15,False
43047,2.0,7,12.428571428571429,0.3333333333333333,3,9,False
43048,30.0,4,10.0,0.2,5,18,False
43049,7.0,26,5.884615384615385,0.41830065359477125,5,12,False
43050,30.0,9,8.333333333333334,0.5733333333333334,6,13,False
43051,15.0,52,28.192307692307693,0.8015006821282401,0,14,False
43052,15.0,26,11.538461538461538,0.62,1,9,False
43053,0.0,3,3.0,0.0,1,11,False
43054,30.0,4,12.5,0.5,0,21,False
43055,27.0,16,8.5625,0.583941605839416,5,19,False
43056,4.0,63,15.920634920634921,0.839481555333998,6,17,False
43057,30.0,7,10.571428571428571,0.2972972972972973,1,10,False
43058,30.0,15,5.066666666666666,0.42105263157894735,2,9,False
43059,19.0,18,6.944444444444445,0.496,6,22,False
43060,20.0,18,4.0,0.6666666666666666,6,22,False
43061,7.0,41,2.707317073170732,0.8468468468468469,2,10,False
43062,6.0,27,13.777777777777779,0.6290322580645161,1,21,False
43063,6.0,12,17.833333333333332,0.5327102803738317,3,15,False
43064,6.0,7,7.714285714285714,0.12962962962962962,3,15,False
43065,14.0,5,10.8,0.25925925925925924,1,16,False
43066,30.0,15,8.466666666666667,0.31496062992125984,2,21,False
43067,21.0,6,4.0,0.375,3,17,False
43068,3.0,34,4.5,0.8823529411764706,3,7,False
43069,16.0,6,8.333333333333334,0.18,6,16,False
43070,30.0,27,11.481481481481481,0.2903225806451613,2,16,False
43071,4.0,28,12.107142857142858,0.7345132743362832,0,17,False
43072,4.0,15,21.466666666666665,0.5962732919254659,5,7,False
43073,10.0,18,12.0,0.5370370370370371,1,15,False
43074,30.0,6,2.1666666666666665,0.6153846153846154,1,21,False
43075,7.0,4,24.0,0.22916666666666666,6,15,False
43076,30.0,6,9.0,0.3888888888888889,1,16,False
43077,30.0,7,13.571428571428571,0.29473684210526313,1,9,False
43078,9.0,4,17.5,0.2857142857142857,5,8,False
43079,6.0,22,24.09090909090909,0.6773584905660377,0,13,False
43080,30.0,12,11.5,0.26811594202898553,0,16,False
43081,30.0,11,2.8181818181818183,0.45161290322580644,5,17,False
43082,0.0,21,7.9523809523809526,0.48502994011976047,0,17,False
43083,11.0,25,6.0,0.35333333333333333,0,16,False
43084,30.0,9,2.2222222222222223,0.35,1,9,False
43085,13.0,22,8.136363636363637,0.547486033519553,3,1,False
43086,5.0,13,6.615384615384615,0.13953488372093023,1,19,False
43087,30.0,7,10.571428571428571,0.36486486486486486,0,15,False
43088,20.0,6,7.666666666666667,0.1956521739130435,5,15,False
43089,12.0,23,6.739130434782608,0.7096774193548387,5,15,False
43090,22.0,16,9.375,0.7066666666666667,1,17,False
43091,30.0,5,3.6,0.05555555555555555,6,8,False
43092,15.0,4,17.0,0.45588235294117646,2,21,False
43093,30.0,33,10.030303030303031,0.6555891238670695,1,16,False
43094,30.0,26,16.115384615384617,0.6634844868735084,2,9,False
43095,7.0,15,14.533333333333333,0.5963302752293578,1,10,False
43096,23.0,5,11.4,0.22807017543859648,5,13,False
43097,7.0,4,7.75,0.3225806451612903,6,19,False
43098,18.0,3,12.0,0.19444444444444445,0,17,False
43099,30.0,5,11.8,0.2711864406779661,0,22,False
43100,30.0,3,5.0,0.3333333333333333,5,21,False
43101,29.0,4,11.5,0.15217391304347827,0,12,False
43102,30.0,14,7.071428571428571,0.5757575757575758,4,11,False
43103,30.0,5,11.2,0.32142857142857145,0,12,False
43104,4.0,45,9.0,0.6790123456790124,2,10,False
43105,1.0,4,13.25,0.4716981132075472,3,11,False
43106,11.0,5,13.0,0.24615384615384617,0,17,False
43107,6.0,20,19.95,0.6666666666666666,0,15,False
43108,6.0,57,10.947368421052632,0.7596153846153846,0,19,False
43109,7.0,11,3.909090909090909,0.6511627906976745,3,9,False
43110,30.0,7,3.4285714285714284,0.375,0,11,False
43111,30.0,8,8.625,0.5797101449275363,0,9,False
43112,2.0,14,11.142857142857142,0.4230769230769231,4,14,False
43113,5.0,88,7.75,0.6436950146627566,0,17,False
43114,7.0,13,11.692307692307692,0.6052631578947368,4,16,False
43115,7.0,24,3.4583333333333335,0.6867469879518072,2,11,False
43116,7.0,4,19.5,0.1794871794871795,0,13,False
43117,24.0,9,6.333333333333333,0.2631578947368421,1,18,False
43118,9.0,23,14.304347826086957,0.5987841945288754,6,12,False
43119,30.0,12,1.4166666666666667,0.5882352941176471,1,12,False
43120,7.0,15,16.333333333333332,0.5591836734693878,6,8,False
43121,17.0,6,12.333333333333334,0.35135135135135137,1,21,False
43122,30.0,8,1.25,0.6,3,16,False
43123,3.0,100,4.17,0.7817745803357314,4,9,False
43124,7.0,5,1.8,0.5555555555555556,1,15,False
43125,15.0,7,6.428571428571429,0.4222222222222222,0,15,False
43126,20.0,41,13.585365853658537,0.7630161579892281,2,11,False
43127,23.0,25,12.64,0.6835443037974683,0,9,False
43128,30.0,22,20.318181818181817,0.7203579418344519,0,12,False
43129,30.0,4,8.5,0.17647058823529413,3,12,False
43130,2.0,21,12.333333333333334,0.7413127413127413,1,10,False
43131,11.0,12,15.0,0.6944444444444444,1,12,False
43132,9.0,9,9.444444444444445,0.4823529411764706,0,9,False
43133,5.0,67,14.194029850746269,0.8222923238696109,2,7,False
43134,2.0,36,7.527777777777778,0.33579335793357934,5,12,False
43135,20.0,22,6.863636363636363,0.3509933774834437,3,16,False
43136,14.0,23,16.47826086956522,0.683377308707124,0,14,False
43137,4.0,44,10.931818181818182,0.525987525987526,1,13,False
43138,19.0,28,8.321428571428571,0.44635193133047213,5,19,False
43139,15.0,4,6.5,0.38461538461538464,3,11,False
43140,15.0,10,4.6,0.41304347826086957,6,18,False
43141,10.0,6,18.166666666666668,0.29357798165137616,4,18,False
43142,30.0,8,12.0,0.19791666666666666,1,18,False
43143,10.0,19,4.368421052631579,0.24096385542168675,3,6,False
43144,30.0,7,6.571428571428571,0.2608695652173913,2,15,False
43145,6.0,62,9.629032258064516,0.7169179229480737,6,14,False
43146,30.0,22,8.272727272727273,0.41208791208791207,0,16,False
43147,5.0,17,7.823529411764706,0.5413533834586466,4,17,False
43148,30.0,5,23.0,0.19130434782608696,6,10,False
43149,21.0,12,9.0,0.6759259259259259,6,19,False
43150,30.0,18,26.88888888888889,0.7582644628099173,4,13,False
43151,30.0,4,11.0,0.11363636363636363,6,15,False
43152,30.0,8,5.0,0.3,6,19,False
43153,16.0,50,7.4,0.7324324324324324,0,16,False
43154,8.0,31,9.741935483870968,0.5033112582781457,1,7,False
43155,12.0,30,13.3,0.7092731829573935,1,10,False
43156,30.0,15,8.533333333333333,0.546875,5,14,False
43157,30.0,18,10.38888888888889,0.5561497326203209,0,17,False
43158,21.0,6,15.0,0.4,4,19,False
43159,22.0,10,9.2,0.17391304347826086,5,16,False
43160,5.0,15,7.866666666666666,0.3135593220338983,1,17,False
43161,20.0,3,2.0,0.3333333333333333,0,14,False
43162,6.0,31,32.70967741935484,0.7130177514792899,0,10,False
43163,9.0,12,6.416666666666667,0.44155844155844154,4,17,False
43164,3.0,16,9.4375,0.4966887417218543,2,9,False
43165,30.0,5,12.2,0.3770491803278688,4,18,False
43166,29.0,5,14.0,0.2571428571428571,6,13,False
43167,0.0,8,8.25,0.4393939393939394,5,19,False
43168,0.0,16,4.875,0.2564102564102564,4,11,False
43169,5.0,5,12.8,0.375,0,14,False
43170,6.0,20,3.55,0.647887323943662,3,14,False
43171,9.0,23,4.304347826086956,0.5252525252525253,4,9,False
43172,6.0,44,2.522727272727273,0.7207207207207207,4,14,False
43173,6.0,21,8.904761904761905,0.5614973262032086,0,7,False
43174,9.0,32,8.75,0.5392857142857143,0,14,False
43175,24.0,12,3.8333333333333335,0.45652173913043476,0,20,False
43176,8.0,18,14.777777777777779,0.5714285714285714,0,14,False
43177,13.0,17,6.529411764705882,0.6846846846846847,1,7,False
43178,9.0,28,3.5357142857142856,0.6868686868686869,0,11,False
43179,18.0,10,14.4,0.5416666666666666,2,10,False
43180,9.0,15,12.0,0.5777777777777777,0,11,False
43181,30.0,6,9.166666666666666,0.36363636363636365,0,12,False
43182,4.0,43,3.6511627906976742,0.7070063694267515,1,14,False
43183,0.0,7,11.285714285714286,0.3291139240506329,6,16,False
43184,8.0,7,10.0,0.35714285714285715,0,18,False
43185,30.0,8,5.875,0.2978723404255319,3,18,False
43186,5.0,16,12.125,0.29381443298969073,6,19,False
43187,30.0,12,8.833333333333334,0.3584905660377358,0,16,False
43188,11.0,19,6.052631578947368,0.5826086956521739,5,14,False
43189,30.0,12,13.916666666666666,0.39520958083832336,0,12,False
43190,1.0,66,2.1666666666666665,0.6573426573426573,3,9,False
43191,0.0,3,8.333333333333334,0.08,6,15,False
43192,21.0,19,12.894736842105264,0.6163265306122448,0,16,False
43193,30.0,5,6.8,0.11764705882352941,6,21,False
43194,16.0,4,6.75,0.14814814814814814,2,15,False
43195,30.0,3,7.666666666666667,0.13043478260869565,4,15,False
43196,30.0,7,10.0,0.4857142857142857,4,23,False
43197,9.0,5,21.4,0.4205607476635514,1,7,False
43198,8.0,4,6.5,0.19230769230769232,1,16,False
43199,30.0,3,13.0,0.28205128205128205,4,11,False
43200,9.0,6,1.6666666666666667,0.7,5,10,False
43201,9.0,33,9.818181818181818,0.6790123456790124,0,13,False
43202,6.0,10,4.0,0.25,3,17,False
43203,10.0,30,8.766666666666667,0.7642585551330798,1,14,False
43204,6.0,6,9.333333333333334,0.14285714285714285,5,9,False
43205,30.0,8,2.25,0.3888888888888889,1,20,False
43206,19.0,94,7.882978723404255,0.7449392712550608,2,11,False
43207,8.0,10,6.1,0.29508196721311475,5,0,False
43208,30.0,4,9.25,0.21621621621621623,4,18,False
43209,8.0,15,12.133333333333333,0.532967032967033,1,9,False
43210,30.0,20,6.2,0.18548387096774194,0,16,False
43211,30.0,9,15.333333333333334,0.41304347826086957,4,20,False
43212,30.0,9,6.777777777777778,0.3114754098360656,0,18,False
43213,30.0,3,24.333333333333332,0.1780821917808219,5,15,False
43214,30.0,12,8.5,0.3333333333333333,5,13,False
43215,30.0,15,9.8,0.3333333333333333,2,9,False
43216,7.0,31,8.0,0.7459677419354839,0,8,False
43217,0.0,3,4.333333333333333,0.15384615384615385,4,15,False
43218,5.0,5,10.2,0.23529411764705882,6,17,False
43219,6.0,7,7.0,0.5510204081632653,4,17,False
43220,30.0,10,19.7,0.6091370558375635,4,16,False
43221,30.0,9,17.11111111111111,0.45454545454545453,2,11,False
43222,30.0,6,7.333333333333333,0.45454545454545453,2,10,False
43223,7.0,19,13.526315789473685,0.5719844357976653,3,8,False
43224,30.0,5,3.6,0.1111111111111111,4,16,False
43225,10.0,30,7.033333333333333,0.41232227488151657,1,15,False
43226,30.0,6,6.333333333333333,0.07894736842105263,6,6,False
43227,6.0,5,14.2,0.4788732394366197,5,9,False
43228,30.0,6,3.3333333333333335,0.5,0,20,False
43229,0.0,22,15.318181818181818,0.5845697329376854,5,14,False
43230,24.0,9,9.444444444444445,0.4117647058823529,2,5,False
43231,30.0,21,12.285714285714286,0.6627906976744186,5,10,False
43232,2.0,45,7.2444444444444445,0.656441717791411,2,14,False
43233,15.0,10,2.5,0.52,5,15,False
43234,9.0,5,3.0,0.6666666666666666,4,16,False
43235,5.0,34,7.176470588235294,0.5368852459016393,6,8,False
43236,2.0,99,11.919191919191919,0.7805084745762711,3,15,False
43237,24.0,10,3.9,0.5128205128205128,2,8,False
43238,5.0,14,5.642857142857143,0.4936708860759494,0,14,False
43239,21.0,11,9.272727272727273,0.6176470588235294,0,15,False
43240,0.0,10,27.5,0.6690909090909091,0,14,False
43241,30.0,11,3.4545454545454546,0.05263157894736842,1,9,False
43242,8.0,9,4.555555555555555,0.4146341463414634,1,12,False
43243,30.0,5,8.0,0.1,6,12,False
43244,30.0,5,13.0,0.3076923076923077,1,16,False
43245,9.0,9,12.0,0.39814814814814814,1,15,False
43246,30.0,23,8.347826086956522,0.5260416666666666,0,15,False
43247,15.0,14,7.857142857142857,0.5,0,15,False
43248,22.0,13,1.9230769230769231,0.64,0,7,False
43249,17.0,9,9.88888888888889,0.4606741573033708,5,7,False
43250,6.0,27,16.37037037037037,0.7828054298642534,0,10,False
43251,30.0,6,4.666666666666667,0.10714285714285714,2,8,False
43252,5.0,19,14.0,0.8045112781954887,1,12,False
43253,6.0,8,14.0,0.4732142857142857,5,10,False
43254,7.0,4,12.0,0.16666666666666666,0,16,False
43255,26.0,17,6.823529411764706,0.4224137931034483,0,15,False
43256,30.0,9,15.666666666666666,0.3262411347517731,0,14,False
43257,24.0,8,6.75,0.4074074074074074,2,17,False
43258,30.0,6,13.666666666666666,0.3902439024390244,1,9,False
43259,9.0,4,3.0,0.5833333333333334,4,14,False
43260,21.0,14,3.9285714285714284,0.41818181818181815,1,10,False
43261,21.0,8,15.375,0.5528455284552846,5,14,False
43262,30.0,11,3.5454545454545454,0.46153846153846156,4,14,False
43263,30.0,7,18.0,0.4603174603174603,0,11,False
43264,19.0,6,13.833333333333334,0.25301204819277107,3,16,False
43265,0.0,100,9.62,0.7016632016632016,3,19,False
43266,14.0,19,14.578947368421053,0.7581227436823105,0,17,False
43267,9.0,16,8.25,0.4772727272727273,3,12,False
43268,30.0,8,6.25,0.42,4,14,False
43269,13.0,5,10.6,0.1320754716981132,2,21,False
43270,5.0,4,11.75,0.1702127659574468,2,11,False
43271,6.0,7,4.285714285714286,0.23333333333333334,3,18,False
43272,30.0,9,18.22222222222222,0.5365853658536586,2,11,False
43273,30.0,4,6.25,0.12,4,16,False
43274,4.0,8,6.375,0.5098039215686274,0,21,False
43275,10.0,37,12.405405405405405,0.6514161220043573,1,14,False
43276,18.0,31,4.193548387096774,0.8307692307692308,1,12,False
43277,10.0,20,16.55,0.5891238670694864,0,18,False
43278,12.0,94,2.1702127659574466,0.7990196078431373,1,11,False
43279,0.0,3,6.666666666666667,0.2,4,12,False
43280,0.0,3,4.333333333333333,0.46153846153846156,4,23,False
43281,4.0,78,7.269230769230769,0.6825396825396826,5,10,False
43282,21.0,11,18.181818181818183,0.445,0,13,False
43283,30.0,8,1.75,0.14285714285714285,2,11,False
43284,7.0,12,8.916666666666666,0.3644859813084112,4,18,False
43285,30.0,4,6.0,0.4166666666666667,5,7,False
43286,4.0,18,7.944444444444445,0.27972027972027974,5,12,False
43287,19.0,4,5.5,0.0,2,12,False
43288,21.0,10,6.2,0.20967741935483872,0,11,False
43289,22.0,15,15.8,0.350210970464135,0,10,False
43290,19.0,4,19.25,0.2727272727272727,2,8,False
43291,6.0,48,16.208333333333332,0.8084832904884319,6,14,False
43292,14.0,31,22.806451612903224,0.7595473833097596,4,11,False
43293,13.0,5,15.8,0.3291139240506329,2,11,False
43294,30.0,4,2.75,0.09090909090909091,5,14,False
43295,1.0,56,22.267857142857142,0.8259823576583801,1,13,False
43296,7.0,5,17.0,0.49411764705882355,1,16,False
43297,0.0,5,12.2,0.36065573770491804,0,9,False
43298,30.0,7,31.714285714285715,0.2882882882882883,5,8,False
43299,30.0,5,19.0,0.28421052631578947,1,17,False
43300,6.0,32,22.25,0.800561797752809,2,9,False
43301,8.0,5,2.0,0.3,2,13,False
43302,6.0,10,11.1,0.4954954954954955,6,10,False
43303,15.0,23,6.608695652173913,0.3355263157894737,6,13,False
43304,30.0,8,10.0,0.25,0,10,False
43305,3.0,30,5.166666666666667,0.4064516129032258,5,11,False
43306,0.0,5,5.4,0.07407407407407407,0,17,False
